sales_bedrooms,sales_month_year,sales_price,sales_zipcode,rent_bedrooms,rent_month_year,rent_zipcode,rent_inventory,rent_avg_price
1,31-01-2022,246355.31,99577,2,01-04-2024,99577,6,1547
1,31-01-2022,246355.31,99577,2,01-06-2024,99577,6,2100
1,31-01-2022,246355.31,99577,3,01-06-2018,99577,15,1870
1,31-01-2022,246355.31,99577,3,01-07-2018,99577,22,1963
1,31-01-2022,246355.31,99577,3,01-08-2018,99577,29,1906
1,31-01-2022,246355.31,99577,3,01-09-2018,99577,26,1892
1,31-01-2022,246355.31,99577,3,01-10-2018,99577,31,1866
1,31-01-2022,246355.31,99577,3,01-11-2018,99577,23,1786
1,31-01-2022,246355.31,99577,3,01-12-2018,99577,16,1846
1,31-01-2022,246355.31,99577,3,01-01-2019,99577,13,1871
1,31-01-2022,246355.31,99577,3,01-02-2019,99577,14,1784
1,31-01-2022,246355.31,99577,3,01-03-2019,99577,25,1839
1,31-01-2022,246355.31,99577,3,01-04-2019,99577,22,1963
1,31-01-2022,246355.31,99577,3,01-05-2019,99577,32,1820
1,31-01-2022,246355.31,99577,3,01-06-2019,99577,33,1832
1,31-01-2022,246355.31,99577,3,01-07-2019,99577,28,1939
1,31-01-2022,246355.31,99577,3,01-08-2019,99577,24,1977
1,31-01-2022,246355.31,99577,3,01-09-2019,99577,17,1876
1,31-01-2022,246355.31,99577,3,01-10-2019,99577,17,1810
1,31-01-2022,246355.31,99577,3,01-11-2019,99577,16,1795
1,31-01-2022,246355.31,99577,3,01-12-2019,99577,12,1864
1,31-01-2022,246355.31,99577,3,01-01-2020,99577,12,1878
1,31-01-2022,246355.31,99577,3,01-02-2020,99577,11,1638
1,31-01-2022,246355.31,99577,3,01-03-2020,99577,17,1634
1,31-01-2022,246355.31,99577,3,01-04-2020,99577,22,1738
1,31-01-2022,246355.31,99577,3,01-05-2020,99577,22,1831
1,31-01-2022,246355.31,99577,3,01-06-2020,99577,14,2022
1,31-01-2022,246355.31,99577,3,01-07-2020,99577,13,1994
1,31-01-2022,246355.31,99577,3,01-08-2020,99577,16,1816
1,31-01-2022,246355.31,99577,3,01-09-2020,99577,15,1699
1,31-01-2022,246355.31,99577,3,01-10-2020,99577,10,1852
1,31-01-2022,246355.31,99577,3,01-11-2020,99577,7,1820
1,31-01-2022,246355.31,99577,3,01-01-2021,99577,10,1686
1,31-01-2022,246355.31,99577,3,01-02-2021,99577,8,2044
1,31-01-2022,246355.31,99577,3,01-03-2021,99577,11,2034
1,31-01-2022,246355.31,99577,3,01-04-2021,99577,14,1989
1,31-01-2022,246355.31,99577,3,01-05-2021,99577,15,1982
1,31-01-2022,246355.31,99577,3,01-06-2021,99577,18,2038
1,31-01-2022,246355.31,99577,3,01-07-2021,99577,10,2103
1,31-01-2022,246355.31,99577,3,01-08-2021,99577,17,2106
1,31-01-2022,246355.31,99577,3,01-09-2021,99577,10,2065
1,31-01-2022,246355.31,99577,3,01-10-2021,99577,6,1896
1,31-01-2022,246355.31,99577,3,01-11-2021,99577,6,1969
1,31-01-2022,246355.31,99577,3,01-05-2022,99577,8,1934
1,31-01-2022,246355.31,99577,3,01-06-2022,99577,12,2361
1,31-01-2022,246355.31,99577,3,01-07-2022,99577,6,2142
1,31-01-2022,246355.31,99577,3,01-08-2022,99577,12,2151
1,31-01-2022,246355.31,99577,3,01-09-2022,99577,9,2252
1,31-01-2022,246355.31,99577,3,01-10-2022,99577,6,2408
1,31-01-2022,246355.31,99577,3,01-11-2022,99577,10,2191
1,31-01-2022,246355.31,99577,3,01-12-2022,99577,12,2241
1,31-01-2022,246355.31,99577,3,01-01-2023,99577,14,2243
1,31-01-2022,246355.31,99577,3,01-02-2023,99577,9,2134
1,31-01-2022,246355.31,99577,3,01-04-2023,99577,8,2091
1,31-01-2022,246355.31,99577,3,01-06-2023,99577,7,1998
1,31-01-2022,246355.31,99577,3,01-07-2023,99577,6,2438
1,31-01-2022,246355.31,99577,3,01-08-2023,99577,21,2329
1,31-01-2022,246355.31,99577,3,01-09-2023,99577,25,2352
1,31-01-2022,246355.31,99577,3,01-10-2023,99577,23,2359
1,31-01-2022,246355.31,99577,3,01-11-2023,99577,18,2341
1,31-01-2022,246355.31,99577,3,01-12-2023,99577,16,2338
1,31-01-2022,246355.31,99577,3,01-01-2024,99577,19,2434
1,31-01-2022,246355.31,99577,3,01-02-2024,99577,11,2465
1,31-01-2022,246355.31,99577,3,01-03-2024,99577,9,2439
1,31-01-2022,246355.31,99577,3,01-04-2024,99577,15,2700
1,31-01-2022,246355.31,99577,3,01-05-2024,99577,14,2621
1,31-01-2022,246355.31,99577,3,01-06-2024,99577,21,2556
1,31-01-2022,246355.31,99577,3,01-07-2024,99577,10,2575
1,31-01-2022,246355.31,99577,4,01-06-2018,99577,8,2386
1,31-01-2022,246355.31,99577,4,01-07-2018,99577,10,2374
1,31-01-2022,246355.31,99577,4,01-08-2018,99577,7,2344
1,31-01-2022,246355.31,99577,4,01-09-2018,99577,13,2374
1,31-01-2022,246355.31,99577,4,01-10-2018,99577,14,2216
1,31-01-2022,246355.31,99577,4,01-11-2018,99577,10,2316
1,31-01-2022,246355.31,99577,4,01-12-2018,99577,6,2225
1,31-01-2022,246355.31,99577,4,01-01-2019,99577,6,2274
1,31-01-2022,246355.31,99577,4,01-02-2019,99577,7,1993
1,31-01-2022,246355.31,99577,4,01-03-2019,99577,10,2181
1,31-01-2022,246355.31,99577,4,01-04-2019,99577,9,2422
1,31-01-2022,246355.31,99577,4,01-05-2019,99577,10,2463
1,31-01-2022,246355.31,99577,4,01-06-2019,99577,14,2321
1,31-01-2022,246355.31,99577,4,01-07-2019,99577,10,2157
1,31-01-2022,246355.31,99577,4,01-08-2019,99577,9,2082
1,31-01-2022,246355.31,99577,4,01-09-2019,99577,6,2145
1,31-01-2022,246355.31,99577,4,01-02-2020,99577,7,2114
1,31-01-2022,246355.31,99577,4,01-04-2020,99577,6,2300
1,31-01-2022,246355.31,99577,4,01-05-2020,99577,6,2492
1,31-01-2022,246355.31,99577,4,01-07-2020,99577,7,2461
1,31-01-2022,246355.31,99577,4,01-08-2020,99577,7,2333
1,31-01-2022,246355.31,99577,4,01-09-2020,99577,10,2514
1,31-01-2022,246355.31,99577,4,01-10-2020,99577,6,2515
1,31-01-2022,246355.31,99577,4,01-04-2021,99577,6,2444
1,31-01-2022,246355.31,99577,4,01-05-2021,99577,6,2783
1,31-01-2022,246355.31,99577,4,01-06-2021,99577,6,2608
1,31-01-2022,246355.31,99577,4,01-07-2022,99577,6,2689
1,31-01-2022,246355.31,99577,4,01-08-2022,99577,8,2517
1,31-01-2022,246355.31,99577,4,01-08-2023,99577,6,3317
1,31-01-2022,246355.31,99577,4,01-09-2023,99577,6,2800
1,31-01-2022,246355.31,99577,1,30-06-2025,99577,,1667.5
1,31-01-2022,246355.31,99577,2,30-06-2025,99577,,1799.8
1,31-01-2022,246355.31,99577,3,30-06-2025,99577,,2874
1,31-01-2022,246355.31,99577,4,30-06-2025,99577,,4083.33
3,31-01-2022,383949.28,99577,3,01-08-2019,99577,24,1977
3,31-01-2022,383949.28,99577,3,01-06-2019,99577,33,1832
3,31-01-2022,383949.28,99577,3,01-05-2019,99577,32,1820
3,31-01-2022,383949.28,99577,3,01-04-2019,99577,22,1963
3,31-01-2022,383949.28,99577,3,01-03-2019,99577,25,1839
3,31-01-2022,383949.28,99577,3,01-02-2019,99577,14,1784
3,31-01-2022,383949.28,99577,3,01-01-2019,99577,13,1871
3,31-01-2022,383949.28,99577,3,01-12-2018,99577,16,1846
3,31-01-2022,383949.28,99577,3,01-11-2018,99577,23,1786
3,31-01-2022,383949.28,99577,3,01-10-2018,99577,31,1866
3,31-01-2022,383949.28,99577,3,01-09-2018,99577,26,1892
3,31-01-2022,383949.28,99577,3,01-08-2018,99577,29,1906
3,31-01-2022,383949.28,99577,3,01-07-2018,99577,22,1963
3,31-01-2022,383949.28,99577,3,01-06-2018,99577,15,1870
3,31-01-2022,383949.28,99577,2,01-06-2024,99577,6,2100
3,31-01-2022,383949.28,99577,2,01-04-2024,99577,6,1547
3,31-01-2022,383949.28,99577,2,01-02-2024,99577,6,1292
3,31-01-2022,383949.28,99577,2,01-01-2024,99577,10,1492
3,31-01-2022,383949.28,99577,2,01-12-2023,99577,10,1392
3,31-01-2022,383949.28,99577,2,01-11-2023,99577,9,1301
3,31-01-2022,383949.28,99577,2,01-10-2023,99577,7,1307
3,31-01-2022,383949.28,99577,2,01-09-2023,99577,6,1425
3,31-01-2022,383949.28,99577,2,01-08-2023,99577,9,1491
3,31-01-2022,383949.28,99577,2,01-07-2023,99577,9,1463
3,31-01-2022,383949.28,99577,2,01-06-2023,99577,8,1541
3,31-01-2022,383949.28,99577,2,01-05-2023,99577,13,1589
3,31-01-2022,383949.28,99577,2,01-04-2023,99577,10,1431
3,31-01-2022,383949.28,99577,2,01-03-2023,99577,6,1154
3,31-01-2022,383949.28,99577,2,01-02-2023,99577,7,1175
3,31-01-2022,383949.28,99577,2,01-01-2023,99577,7,1214
3,31-01-2022,383949.28,99577,2,01-12-2022,99577,7,1341
3,31-01-2022,383949.28,99577,2,01-11-2022,99577,12,1348
3,31-01-2022,383949.28,99577,2,01-10-2022,99577,7,1626
3,31-01-2022,383949.28,99577,2,01-09-2022,99577,9,1514
3,31-01-2022,383949.28,99577,2,01-04-2021,99577,8,1574
3,31-01-2022,383949.28,99577,2,01-03-2021,99577,6,1340
3,31-01-2022,383949.28,99577,2,01-02-2021,99577,6,1325
3,31-01-2022,383949.28,99577,2,01-01-2021,99577,10,1396
3,31-01-2022,383949.28,99577,2,01-10-2020,99577,7,1493
3,31-01-2022,383949.28,99577,2,01-09-2020,99577,8,1425
3,31-01-2022,383949.28,99577,2,01-08-2020,99577,6,1329
3,31-01-2022,383949.28,99577,2,01-07-2020,99577,6,1325
3,31-01-2022,383949.28,99577,2,01-06-2020,99577,12,1417
3,31-01-2022,383949.28,99577,2,01-05-2020,99577,8,1375
3,31-01-2022,383949.28,99577,2,01-02-2020,99577,6,1269
3,31-01-2022,383949.28,99577,2,01-01-2020,99577,6,1206
3,31-01-2022,383949.28,99577,2,01-10-2019,99577,6,1332
3,31-01-2022,383949.28,99577,2,01-09-2019,99577,6,1433
3,31-01-2022,383949.28,99577,2,01-08-2019,99577,9,1316
3,31-01-2022,383949.28,99577,2,01-07-2019,99577,7,1031
3,31-01-2022,383949.28,99577,2,01-06-2019,99577,9,1245
3,31-01-2022,383949.28,99577,2,01-05-2019,99577,8,1236
3,31-01-2022,383949.28,99577,2,01-04-2019,99577,9,1244
3,31-01-2022,383949.28,99577,2,01-03-2019,99577,11,1242
3,31-01-2022,383949.28,99577,2,01-02-2019,99577,14,1138
3,31-01-2022,383949.28,99577,2,01-01-2019,99577,15,1419
3,31-01-2022,383949.28,99577,2,01-12-2018,99577,13,1416
3,31-01-2022,383949.28,99577,2,01-11-2018,99577,19,1488
3,31-01-2022,383949.28,99577,2,01-10-2018,99577,10,1620
3,31-01-2022,383949.28,99577,2,01-07-2018,99577,6,1383
3,31-01-2022,383949.28,99577,1,01-05-2023,99577,10,1325
3,31-01-2022,383949.28,99577,1,01-04-2023,99577,9,1353
3,31-01-2022,383949.28,99577,1,01-11-2022,99577,6,1000
3,31-01-2022,383949.28,99577,1,01-04-2019,99577,6,960
3,31-01-2022,383949.28,99577,1,01-01-2019,99577,6,871
3,31-01-2022,383949.28,99577,1,01-12-2018,99577,6,883
3,31-01-2022,383949.28,99577,1,01-11-2018,99577,7,856
3,31-01-2022,383949.28,99577,1,01-10-2018,99577,9,932
3,31-01-2022,383949.28,99577,4,30-06-2025,99577,,4083.33
3,31-01-2022,383949.28,99577,3,30-06-2025,99577,,2874
3,31-01-2022,383949.28,99577,2,30-06-2025,99577,,1799.8
3,31-01-2022,383949.28,99577,1,30-06-2025,99577,,1667.5
3,31-01-2022,383949.28,99577,4,01-09-2023,99577,6,2800
3,31-01-2022,383949.28,99577,4,01-08-2023,99577,6,3317
3,31-01-2022,383949.28,99577,4,01-08-2022,99577,8,2517
3,31-01-2022,383949.28,99577,4,01-07-2022,99577,6,2689
3,31-01-2022,383949.28,99577,4,01-06-2021,99577,6,2608
3,31-01-2022,383949.28,99577,4,01-05-2021,99577,6,2783
3,31-01-2022,383949.28,99577,4,01-04-2021,99577,6,2444
3,31-01-2022,383949.28,99577,4,01-10-2020,99577,6,2515
3,31-01-2022,383949.28,99577,4,01-09-2020,99577,10,2514
3,31-01-2022,383949.28,99577,4,01-08-2020,99577,7,2333
3,31-01-2022,383949.28,99577,4,01-07-2020,99577,7,2461
3,31-01-2022,383949.28,99577,4,01-05-2020,99577,6,2492
3,31-01-2022,383949.28,99577,4,01-04-2020,99577,6,2300
3,31-01-2022,383949.28,99577,4,01-02-2020,99577,7,2114
3,31-01-2022,383949.28,99577,4,01-09-2019,99577,6,2145
3,31-01-2022,383949.28,99577,4,01-08-2019,99577,9,2082
3,31-01-2022,383949.28,99577,4,01-07-2019,99577,10,2157
3,31-01-2022,383949.28,99577,4,01-06-2019,99577,14,2321
3,31-01-2022,383949.28,99577,4,01-05-2019,99577,10,2463
3,31-01-2022,383949.28,99577,4,01-04-2019,99577,9,2422
3,31-01-2022,383949.28,99577,4,01-03-2019,99577,10,2181
3,31-01-2022,383949.28,99577,4,01-02-2019,99577,7,1993
3,31-01-2022,383949.28,99577,4,01-01-2019,99577,6,2274
3,31-01-2022,383949.28,99577,4,01-12-2018,99577,6,2225
3,31-01-2022,383949.28,99577,4,01-11-2018,99577,10,2316
3,31-01-2022,383949.28,99577,4,01-10-2018,99577,14,2216
3,31-01-2022,383949.28,99577,4,01-09-2018,99577,13,2374
3,31-01-2022,383949.28,99577,4,01-08-2018,99577,7,2344
3,31-01-2022,383949.28,99577,4,01-07-2018,99577,10,2374
3,31-01-2022,383949.28,99577,4,01-06-2018,99577,8,2386
3,31-01-2022,383949.28,99577,3,01-07-2024,99577,10,2575
3,31-01-2022,383949.28,99577,3,01-06-2024,99577,21,2556
3,31-01-2022,383949.28,99577,3,01-05-2024,99577,14,2621
3,31-01-2022,383949.28,99577,3,01-04-2024,99577,15,2700
3,31-01-2022,383949.28,99577,3,01-03-2024,99577,9,2439
3,31-01-2022,383949.28,99577,3,01-02-2024,99577,11,2465
3,31-01-2022,383949.28,99577,3,01-01-2024,99577,19,2434
3,31-01-2022,383949.28,99577,3,01-12-2023,99577,16,2338
3,31-01-2022,383949.28,99577,3,01-11-2023,99577,18,2341
3,31-01-2022,383949.28,99577,3,01-10-2023,99577,23,2359
3,31-01-2022,383949.28,99577,3,01-09-2023,99577,25,2352
3,31-01-2022,383949.28,99577,3,01-08-2023,99577,21,2329
3,31-01-2022,383949.28,99577,3,01-07-2023,99577,6,2438
3,31-01-2022,383949.28,99577,3,01-06-2023,99577,7,1998
3,31-01-2022,383949.28,99577,3,01-04-2023,99577,8,2091
3,31-01-2022,383949.28,99577,3,01-02-2023,99577,9,2134
3,31-01-2022,383949.28,99577,3,01-01-2023,99577,14,2243
3,31-01-2022,383949.28,99577,3,01-12-2022,99577,12,2241
3,31-01-2022,383949.28,99577,3,01-11-2022,99577,10,2191
3,31-01-2022,383949.28,99577,3,01-10-2022,99577,6,2408
3,31-01-2022,383949.28,99577,3,01-09-2022,99577,9,2252
3,31-01-2022,383949.28,99577,3,01-08-2022,99577,12,2151
3,31-01-2022,383949.28,99577,3,01-07-2022,99577,6,2142
3,31-01-2022,383949.28,99577,3,01-06-2022,99577,12,2361
3,31-01-2022,383949.28,99577,3,01-05-2022,99577,8,1934
3,31-01-2022,383949.28,99577,3,01-11-2021,99577,6,1969
3,31-01-2022,383949.28,99577,3,01-10-2021,99577,6,1896
3,31-01-2022,383949.28,99577,3,01-09-2021,99577,10,2065
3,31-01-2022,383949.28,99577,3,01-08-2021,99577,17,2106
3,31-01-2022,383949.28,99577,3,01-07-2021,99577,10,2103
3,31-01-2022,383949.28,99577,3,01-06-2021,99577,18,2038
3,31-01-2022,383949.28,99577,3,01-05-2021,99577,15,1982
3,31-01-2022,383949.28,99577,3,01-04-2021,99577,14,1989
3,31-01-2022,383949.28,99577,3,01-03-2021,99577,11,2034
3,31-01-2022,383949.28,99577,3,01-02-2021,99577,8,2044
3,31-01-2022,383949.28,99577,3,01-01-2021,99577,10,1686
3,31-01-2022,383949.28,99577,3,01-12-2020,99577,7,1741
3,31-01-2022,383949.28,99577,3,01-11-2020,99577,7,1820
3,31-01-2022,383949.28,99577,3,01-10-2020,99577,10,1852
3,31-01-2022,383949.28,99577,3,01-09-2020,99577,15,1699
3,31-01-2022,383949.28,99577,3,01-08-2020,99577,16,1816
3,31-01-2022,383949.28,99577,3,01-07-2020,99577,13,1994
3,31-01-2022,383949.28,99577,3,01-06-2020,99577,14,2022
3,31-01-2022,383949.28,99577,3,01-05-2020,99577,22,1831
3,31-01-2022,383949.28,99577,3,01-04-2020,99577,22,1738
3,31-01-2022,383949.28,99577,3,01-03-2020,99577,17,1634
3,31-01-2022,383949.28,99577,3,01-02-2020,99577,11,1638
3,31-01-2022,383949.28,99577,3,01-01-2020,99577,12,1878
3,31-01-2022,383949.28,99577,3,01-12-2019,99577,12,1864
3,31-01-2022,383949.28,99577,3,01-11-2019,99577,16,1795
3,31-01-2022,383949.28,99577,3,01-10-2019,99577,17,1810
3,31-01-2022,383949.28,99577,3,01-09-2019,99577,17,1876
3,31-01-2022,383949.28,99577,3,01-07-2019,99577,28,1939
2,31-01-2022,310139.94,99577,3,01-03-2021,99577,11,2034
4,31-01-2022,474091.03,99577,1,01-10-2018,99577,9,932
5,31-01-2022,590077.9,99577,1,01-10-2018,99577,9,932
5,31-01-2022,590077.9,99577,1,01-11-2018,99577,7,856
5,31-01-2022,590077.9,99577,1,01-12-2018,99577,6,883
5,31-01-2022,590077.9,99577,1,01-01-2019,99577,6,871
5,31-01-2022,590077.9,99577,1,01-04-2019,99577,6,960
5,31-01-2022,590077.9,99577,1,01-11-2022,99577,6,1000
5,31-01-2022,590077.9,99577,1,01-04-2023,99577,9,1353
5,31-01-2022,590077.9,99577,1,01-05-2023,99577,10,1325
5,31-01-2022,590077.9,99577,2,01-07-2018,99577,6,1383
5,31-01-2022,590077.9,99577,2,01-10-2018,99577,10,1620
5,31-01-2022,590077.9,99577,2,01-11-2018,99577,19,1488
5,31-01-2022,590077.9,99577,2,01-12-2018,99577,13,1416
5,31-01-2022,590077.9,99577,2,01-01-2019,99577,15,1419
5,31-01-2022,590077.9,99577,2,01-02-2019,99577,14,1138
5,31-01-2022,590077.9,99577,2,01-03-2019,99577,11,1242
5,31-01-2022,590077.9,99577,2,01-04-2019,99577,9,1244
5,31-01-2022,590077.9,99577,2,01-05-2019,99577,8,1236
5,31-01-2022,590077.9,99577,2,01-06-2019,99577,9,1245
5,31-01-2022,590077.9,99577,2,01-07-2019,99577,7,1031
5,31-01-2022,590077.9,99577,2,01-08-2019,99577,9,1316
5,31-01-2022,590077.9,99577,2,01-09-2019,99577,6,1433
5,31-01-2022,590077.9,99577,2,01-10-2019,99577,6,1332
5,31-01-2022,590077.9,99577,2,01-01-2020,99577,6,1206
5,31-01-2022,590077.9,99577,2,01-02-2020,99577,6,1269
5,31-01-2022,590077.9,99577,2,01-05-2020,99577,8,1375
5,31-01-2022,590077.9,99577,2,01-06-2020,99577,12,1417
5,31-01-2022,590077.9,99577,2,01-07-2020,99577,6,1325
5,31-01-2022,590077.9,99577,2,01-08-2020,99577,6,1329
5,31-01-2022,590077.9,99577,2,01-09-2020,99577,8,1425
5,31-01-2022,590077.9,99577,2,01-10-2020,99577,7,1493
5,31-01-2022,590077.9,99577,2,01-01-2021,99577,10,1396
5,31-01-2022,590077.9,99577,2,01-02-2021,99577,6,1325
5,31-01-2022,590077.9,99577,2,01-03-2021,99577,6,1340
5,31-01-2022,590077.9,99577,2,01-04-2021,99577,8,1574
5,31-01-2022,590077.9,99577,2,01-09-2022,99577,9,1514
5,31-01-2022,590077.9,99577,2,01-10-2022,99577,7,1626
5,31-01-2022,590077.9,99577,2,01-11-2022,99577,12,1348
5,31-01-2022,590077.9,99577,2,01-12-2022,99577,7,1341
5,31-01-2022,590077.9,99577,2,01-01-2023,99577,7,1214
5,31-01-2022,590077.9,99577,2,01-02-2023,99577,7,1175
5,31-01-2022,590077.9,99577,2,01-03-2023,99577,6,1154
5,31-01-2022,590077.9,99577,2,01-04-2023,99577,10,1431
5,31-01-2022,590077.9,99577,2,01-05-2023,99577,13,1589
5,31-01-2022,590077.9,99577,2,01-06-2023,99577,8,1541
5,31-01-2022,590077.9,99577,2,01-07-2023,99577,9,1463
5,31-01-2022,590077.9,99577,2,01-08-2023,99577,9,1491
5,31-01-2022,590077.9,99577,2,01-09-2023,99577,6,1425
5,31-01-2022,590077.9,99577,2,01-10-2023,99577,7,1307
5,31-01-2022,590077.9,99577,2,01-11-2023,99577,9,1301
5,31-01-2022,590077.9,99577,2,01-12-2023,99577,10,1392
5,31-01-2022,590077.9,99577,2,01-01-2024,99577,10,1492
5,31-01-2022,590077.9,99577,2,01-02-2024,99577,6,1292
5,31-01-2022,590077.9,99577,2,01-04-2024,99577,6,1547
5,31-01-2022,590077.9,99577,2,01-06-2024,99577,6,2100
5,31-01-2022,590077.9,99577,3,01-06-2018,99577,15,1870
5,31-01-2022,590077.9,99577,3,01-07-2018,99577,22,1963
5,31-01-2022,590077.9,99577,3,01-08-2018,99577,29,1906
5,31-01-2022,590077.9,99577,3,01-09-2018,99577,26,1892
5,31-01-2022,590077.9,99577,3,01-10-2018,99577,31,1866
5,31-01-2022,590077.9,99577,3,01-11-2018,99577,23,1786
5,31-01-2022,590077.9,99577,3,01-12-2018,99577,16,1846
5,31-01-2022,590077.9,99577,3,01-01-2019,99577,13,1871
5,31-01-2022,590077.9,99577,3,01-02-2019,99577,14,1784
5,31-01-2022,590077.9,99577,3,01-03-2019,99577,25,1839
5,31-01-2022,590077.9,99577,3,01-04-2019,99577,22,1963
5,31-01-2022,590077.9,99577,3,01-05-2019,99577,32,1820
5,31-01-2022,590077.9,99577,3,01-06-2019,99577,33,1832
5,31-01-2022,590077.9,99577,3,01-07-2019,99577,28,1939
5,31-01-2022,590077.9,99577,3,01-08-2019,99577,24,1977
5,31-01-2022,590077.9,99577,3,01-09-2019,99577,17,1876
5,31-01-2022,590077.9,99577,3,01-10-2019,99577,17,1810
5,31-01-2022,590077.9,99577,3,01-11-2019,99577,16,1795
5,31-01-2022,590077.9,99577,3,01-12-2019,99577,12,1864
5,31-01-2022,590077.9,99577,3,01-01-2020,99577,12,1878
5,31-01-2022,590077.9,99577,3,01-02-2020,99577,11,1638
5,31-01-2022,590077.9,99577,3,01-03-2020,99577,17,1634
5,31-01-2022,590077.9,99577,3,01-04-2020,99577,22,1738
5,31-01-2022,590077.9,99577,3,01-05-2020,99577,22,1831
5,31-01-2022,590077.9,99577,3,01-06-2020,99577,14,2022
5,31-01-2022,590077.9,99577,3,01-07-2020,99577,13,1994
5,31-01-2022,590077.9,99577,3,01-08-2020,99577,16,1816
5,31-01-2022,590077.9,99577,3,01-09-2020,99577,15,1699
5,31-01-2022,590077.9,99577,3,01-10-2020,99577,10,1852
5,31-01-2022,590077.9,99577,3,01-11-2020,99577,7,1820
5,31-01-2022,590077.9,99577,3,01-12-2020,99577,7,1741
5,31-01-2022,590077.9,99577,3,01-01-2021,99577,10,1686
5,31-01-2022,590077.9,99577,3,01-02-2021,99577,8,2044
5,31-01-2022,590077.9,99577,3,01-03-2021,99577,11,2034
5,31-01-2022,590077.9,99577,3,01-04-2021,99577,14,1989
5,31-01-2022,590077.9,99577,3,01-05-2021,99577,15,1982
5,31-01-2022,590077.9,99577,3,01-06-2021,99577,18,2038
5,31-01-2022,590077.9,99577,3,01-07-2021,99577,10,2103
5,31-01-2022,590077.9,99577,3,01-08-2021,99577,17,2106
5,31-01-2022,590077.9,99577,3,01-09-2021,99577,10,2065
5,31-01-2022,590077.9,99577,3,01-10-2021,99577,6,1896
5,31-01-2022,590077.9,99577,3,01-11-2021,99577,6,1969
5,31-01-2022,590077.9,99577,3,01-05-2022,99577,8,1934
5,31-01-2022,590077.9,99577,3,01-06-2022,99577,12,2361
5,31-01-2022,590077.9,99577,3,01-07-2022,99577,6,2142
5,31-01-2022,590077.9,99577,3,01-08-2022,99577,12,2151
5,31-01-2022,590077.9,99577,3,01-09-2022,99577,9,2252
5,31-01-2022,590077.9,99577,3,01-10-2022,99577,6,2408
5,31-01-2022,590077.9,99577,3,01-11-2022,99577,10,2191
5,31-01-2022,590077.9,99577,3,01-12-2022,99577,12,2241
5,31-01-2022,590077.9,99577,3,01-01-2023,99577,14,2243
5,31-01-2022,590077.9,99577,3,01-02-2023,99577,9,2134
5,31-01-2022,590077.9,99577,3,01-04-2023,99577,8,2091
5,31-01-2022,590077.9,99577,3,01-06-2023,99577,7,1998
5,31-01-2022,590077.9,99577,3,01-07-2023,99577,6,2438
5,31-01-2022,590077.9,99577,3,01-08-2023,99577,21,2329
5,31-01-2022,590077.9,99577,3,01-09-2023,99577,25,2352
5,31-01-2022,590077.9,99577,3,01-10-2023,99577,23,2359
5,31-01-2022,590077.9,99577,3,01-11-2023,99577,18,2341
5,31-01-2022,590077.9,99577,3,01-12-2023,99577,16,2338
5,31-01-2022,590077.9,99577,3,01-01-2024,99577,19,2434
5,31-01-2022,590077.9,99577,3,01-02-2024,99577,11,2465
5,31-01-2022,590077.9,99577,3,01-03-2024,99577,9,2439
5,31-01-2022,590077.9,99577,3,01-04-2024,99577,15,2700
5,31-01-2022,590077.9,99577,3,01-05-2024,99577,14,2621
5,31-01-2022,590077.9,99577,3,01-06-2024,99577,21,2556
5,31-01-2022,590077.9,99577,3,01-07-2024,99577,10,2575
5,31-01-2022,590077.9,99577,4,01-06-2018,99577,8,2386
5,31-01-2022,590077.9,99577,4,01-07-2018,99577,10,2374
5,31-01-2022,590077.9,99577,4,01-08-2018,99577,7,2344
5,31-01-2022,590077.9,99577,4,01-09-2018,99577,13,2374
5,31-01-2022,590077.9,99577,4,01-10-2018,99577,14,2216
5,31-01-2022,590077.9,99577,4,01-11-2018,99577,10,2316
5,31-01-2022,590077.9,99577,4,01-12-2018,99577,6,2225
5,31-01-2022,590077.9,99577,4,01-01-2019,99577,6,2274
5,31-01-2022,590077.9,99577,4,01-02-2019,99577,7,1993
5,31-01-2022,590077.9,99577,4,01-03-2019,99577,10,2181
5,31-01-2022,590077.9,99577,4,01-04-2019,99577,9,2422
5,31-01-2022,590077.9,99577,4,01-05-2019,99577,10,2463
5,31-01-2022,590077.9,99577,4,01-06-2019,99577,14,2321
5,31-01-2022,590077.9,99577,4,01-07-2019,99577,10,2157
5,31-01-2022,590077.9,99577,4,01-08-2019,99577,9,2082
5,31-01-2022,590077.9,99577,4,01-09-2019,99577,6,2145
5,31-01-2022,590077.9,99577,4,01-02-2020,99577,7,2114
5,31-01-2022,590077.9,99577,4,01-04-2020,99577,6,2300
5,31-01-2022,590077.9,99577,4,01-05-2020,99577,6,2492
5,31-01-2022,590077.9,99577,4,01-07-2020,99577,7,2461
5,31-01-2022,590077.9,99577,4,01-08-2020,99577,7,2333
5,31-01-2022,590077.9,99577,4,01-09-2020,99577,10,2514
5,31-01-2022,590077.9,99577,4,01-10-2020,99577,6,2515
5,31-01-2022,590077.9,99577,4,01-04-2021,99577,6,2444
5,31-01-2022,590077.9,99577,4,01-05-2021,99577,6,2783
